	Quality	ID1	ID2	String1	String2
1244	0	2512881	2512837	fees charges expected loss cents share	litigation charges made profit cents share
1245	0	2210832	2210795	are trying turn martyr said Vicki Saporta president National Abortion Federation tracks violence	need take threats said Vicki Saporta president National Abortion Federation
1246	0	1757264	1757375	told ex-wife phone call had intention following custody agreement	had battled custody told phone call had intention following custody agreement
1247	1	2586233	2586269	women lost battle court yesterday save embryos use have children consent partners	women lost court battle Wednesday have babies using embryos partners want destroyed
1248	0	1857647	1857914	BOB HOPE master comedian died smile face yesterday months celebrating birthday	Bob Hope master quips died Sunday night smile face daughter said yesterday
1249	0	702537	702542	joining Kodak Palumbo worked Procter Gamble Corp. managed products Folgers Pantene shampoo	joining Eastman Kodak Mr. Palumbo held marketing positions Procter Gamble
1250	0	519659	519346	Roger Salazar said governor focus is job recall petition	Roger Salazar said governor focus is doing work 's being paid do
1251	1	130002	129858	Standard Poor Index lost percent a.m. New York	Standard Poor .SPX shed point percent
1252	1	1849905	1849875	being reprimanded court security officers policeman shook hands Mr Laczynski patted shoulder	being reprimanded court security officers policeman smiled shook Mr Lacsynski's hand patted shoulder
1253	1	2570236	2570437	heard bangs balloon shuddered fell Nicky Webster spokesman Hempleman Adams said	Atlantic heard bangs balloon shuddered fell balloonist spokesperson Nicky Webster said
1254	0	228824	228863	newsmagazine Dateline NBC has been cut airings week is searching replacement Jane Pauley	newsmagazine Dateline NBC has been cut airings week losing Tuesday berth
1255	1	1740656	1740677	Commerce spokesman issued statement Friday noting task force evaluated regions world are energy supply	energy task force evaluated regions world are energy supply statement said
1256	0	1669206	1669252	count has penalty years prison	executives face years prison fine securities fraud
1257	1	2664492	2664470	Revenue jumped percent South San Francisco company said statement	Revenue rose percent company based South San Francisco Calif said
1258	1	1438505	1438576	PeopleSoft has maintained combination PeopleSoft Oracle faces delays likelihood transaction be prohibited	PeopleSoft has argued Oracle takeover face delays likelihood transaction be prohibited
1259	1	1792303	1792426	Cruz came United States year revolution	Cruz came United States year Fidel Castro overthrew dictatorship installed government
1260	1	1862940	1862654	Association South East groups Brunei Cambodia Indonesia Laos Malaysia Myanmar Philippines Singapore Thailand Vietnam	ASEAN comprises Brunei Cambodia Indonesia Laos Malaysia Myanmar Philippines Singapore Thailand Vietnam
1261	1	2826660	2826474	fight music sales was disclosed documents filed week judge made court Monday	fight music sales was disclosed documents made Monday court
1262	0	197853	197784	dollar slide yen was curbed wariness authorities intervene stem yen rise	losses euro dollar slide yen was curbed wariness authorities intervene stem yen rise
1263	1	2818052	2817713	Referring battle warlord Somalia Boykin told audience knew God was	Referring fighter Somalia Boykin said God was
1264	0	1477632	1477593	Meester year sophomore face life prison convicted charges rape sodomy assault providing alcohol minors	Douglas Meester is charged rape sodomy assault providing alcohol minors
1265	1	3254694	3254717	Industrial Average was per cent Nasdaq Composite index was per cent	Wall Street Industrial Average rose per cent Nasdaq Composite added per cent
1266	1	68529	68510	decision was delayed concerns budget process Washington war Iraq	Daniels told Star April was holding concerns budget process Washington war Iraq
1267	0	1191438	1191562	Woori Finance is bank remaining be sold government has stakes lenders	Woori Finance is bank be sold state retains stakes others leading suspicions government meddling lending decisions
1268	0	2551832	2551614	Cruz Bustamante Tom McClintock are worlds	Cruz Bustamante was choice percent followed state Sen
1269	1	2467993	2467953	addition juries state cases have become impose death penalty	Juries cases have grown impose death penalty
1270	1	1723132	1723089	Standard Poor index slipped points percent	slipped points percent
1271	1	2225543	2225652	people building visitors employees Harrison ex-girlfriend escaped Aaron said	people building Harrison ex-girlfriend were injured Don Aaron said
1272	1	1043105	1042991	BT said combination have impact subscriptions customers September March	BT said expected combination reap customers September March
1273	1	3255083	3255063	King Prussia company liquidate chains find buyer company said	company based King Prussia Philadelphia said liquidate chains find buyer
1274	1	3258350	3258262	has declined comment charges court documents indicate problem be part defense	has declined comment charges court documents show condition contribute defense
1275	1	2545545	2545504	used skin patients had undergone surgery exposed UVA light intensities sunlight	Sanders colleagues RAFT exposed skin samples removed patients surgery UVA light intensities sunlight
1276	0	2210473	2210658	Roy Moore installed monument courthouse years said fight keep job	was culmination row caused Roy Moore installed 2400kg monument Alabama Judicial Building
1277	1	502271	502294	Tohoku Electric Power Co Inc said reactor Onagawa No.3 unit Sendai shut quake	Japan's Tohoku Electric Power Co Inc said reactor Onagawa No.3 unit Japan shut quake
1278	1	440827	440875	Blagojevich reiterated stance Wednesday prop budget gambling expansion	Governor Rod Blagojevich said balance state budget gambling revenues
1279	1	3278429	3278400	'm fact are bringing conclusion said	'm are bringing conclusion Garton said
1280	0	781813	781879	Shares National were losing cents % afternoon trading	Walgreen shares were % midday trading
1281	0	3267822	3267949	Intel Corp. narrowed sales estimate end estimates Thursday anticipating customers buy computers holiday season	Intel Corp. narrowed sales estimate end estimates Thursday announced take accounting charge businesses
1282	0	669959	670149	investment starts process raising funding need increase capacity Yukio Sakamoto said news release	investment starts process raising funding need increase capacity support customer requirements said Yukio Sakamoto Elpida president
1283	1	2490131	2490074	women complain become time menopause doctors believe changes are reason	women complain become menopause doctors have come believe changes brought menopause are reason
1284	1	2136148	2136242	Sobig	surfacing Monday Sobig
1285	1	881566	881614	girl turned Sunday convenience store East Palo Alto miles home	girl turned Sunday night convenience store miles home
1286	0	1182221	1182195	have decided use line is experiment introducing said David Richardson ICC cricket manager	have decided use line said Dave Richardson ICC cricket manager
1287	0	1319151	1319599	BaFin head finance group Robin Saunders were comment	BaFin Germany regulator prosecutor office were comment
1288	1	654228	654098	SEC advised IBM is investigation has reached conclusions matter IBM said statement	Big Blue says SEC calls action investigation has reached conclusions matter
1289	1	871476	871541	advice House Republicans is pass send sign	president advice House Republicans is pass send sign said Ari Fleischer
1290	1	3439709	3439626	request be reassigned district	J. Chester Floyd told reporters Monday McCrackin be reassigned district
1291	1	383417	383558	people have seen Les Miz receipts	Les Misérables has been seen people gross
1292	1	2632317	2632336	US Federal Trade Commission has filed lawsuit challenging Rambus	Rambus is lawsuit brought Federal Trade Commission
1293	0	1458220	1458108	Andrew M. Cuomo Kerry Kennedy Cuomo plan divorce	Kerry Kennedy Cuomo Andrew Cuomo have been married years
1294	1	3207860	3207813	give smokers right take complaints Tribunal	agrees smoking be considered disability giving smokers right take complaints Tribunal
1295	0	2806634	2806558	Drugs are percent Canada United States government price controls	drugs Canada tend be United States government price controls exchange rate
1296	1	2531741	2531598	father had pleaded doctors stop fight wife euthanasia bid left son coma was put life support	father had pleaded doctors abandon efforst wife euthanasia bid left son coma was put life support
1297	1	2601356	2601403	Brian Florence died Sept. heart attack Alexandria said couple lawyer Maranda Fritz	Mr. Florence died Thursday heart failure said couple lawyer Maranda Fritz
1298	0	1410601	1410768	Peter Coleman said people had been killed wounded days	Peter Coleman said people had been killed injured rebels fought capital
1299	0	2436848	2436676	restaurant has reported cases hepatitis A Health Department	news has caused rush people Health Department get vaccinated
1300	1	2440086	2440257	review outlines tariffs impact steel industry steel consumers program	ITC midpoint review tariffs outlines impact steel industry steel consumers
1301	1	727276	727340	fact Americans want be liked said is cost world opinion is United States	Americans want be liked said is cost world opinion is United States
1302	1	1674733	1674780	John Logsdon board member said spaceflight had become place dissent was	fact said John Logsdon space policy spaceflight had become place dissent was
1303	1	2281835	2281720	products were sector July microprocessors % DRAMs % June industry group said	products were sellers microprocessors percent DRAMs percent SIA said
1304	1	2471258	2471214	Prime Ministers China Russia nations have met Beijing approved budget security grouping	ministers China Russia countries signed agreements Tuesday set plans motion anti-terrorism centre Uzbekistan
1305	0	2766112	2766084	fiction Edward P. Jones Known World Scott Spencer Ship Made Paper	nominee fiction is Scott Spencer Ship Made Paper
1306	1	1261116	1261234	Windows brand resonated	Windows was part experience resonated people
1307	0	514810	514453	Democrats FCC held press conference sway opinion Powell Republicans panel	Democrats FCC panel held news conference sway opinion Powell
1308	0	289188	289505	cost course treatment cancer therapies spokeswoman said	cost course treatment weeks
1309	1	2077719	2077537	OneNote tool is listed application is priced	OneNote tool is listed application is priced
1310	1	3313145	3313172	plan is release videotapes sessions U.S. review Friday said Jim Landale spokesman tribunal	plan is release videotapes sessions Friday review said Jim Landale tribunal spokesman
1311	1	1183958	1183917	years ratio was Kessler said years was	years ratio was Kessler said years was
1312	1	259814	260052	addressing economy Bush discussed attacks Saudi Arabia killed people Americans	president began speech acknowledging terrorist attacks Saudi Arabia killed people Americans
1313	1	1860590	1860965	Sens. declined invitations speak	no-shows were Sens. John Kerry Massachusetts Bob Graham Florida
1314	1	3217914	3217410	Senate passage Medicare bill was today	Senate passage Medicare bill is Monday
1315	1	899533	899451	embassies Singapore embassy Bangkok were targets said	embassies Bangkok Singapore embassy were targeted
1316	1	330570	330597	SARS has taken toll Taiwan economy has economies region hammering consumer spending leaving shops restaurants airports	SARS has taken toll Taiwan economy hammering consumer spending shops restaurants airports people stay home
1317	1	1856517	1856552	Minister Saud visit was disclosed Monday administration officials discussed condition being identified name	Minister Saud al Faisal visit was disclosed administration officials spoke condition anonymity
1318	0	379912	380057	Spot gold was quoted ounce GMT having marched level seen February	Spot gold was quoted ounce GMT having darted level seen February
1319	1	2278050	2278126	Parson has been charged count causing attempting cause damage computer	Parson faces count causing damage computer
1320	0	375988	375914	appeared court Monday was expected be transferred Houston weeks	Holloway surrendered Cleveland Friday was expected be transferred Houston weeks
1321	1	184751	184597	is photo Peter Hollingworth June issue examined Herald yesterday	is photograph Dr Hollingworth June issue magazine examined Age yesterday
1322	1	2095800	2095807	bank said offer was agreement Drax banks bond holders banks September	offer is Goldman signing agreement Drax banks bond holders banks Sept. said
1323	1	2271486	2271836	Hill be person executed killing abortion doctor	Wednesday Hill is scheduled become person executed murdering abortion doctor
1324	0	1076887	1076865	Jan. Shawanda Denise McCalister was was found apartment neighbourhood	Jan. Nikia Shanell Kilpatrick was was found apartment
1325	1	2182211	2182122	ended drought nations odds months North Korea program demands cease	contact delegations ended drought nations odds program U.S. demands cease
1326	1	3028143	3028234	Centers Medicare Medicaid Services agency runs Medicare year began effort nursing homes	Centers Medicare Medicaid launched consumer tool nursing homes year
1327	0	300634	301341	Scientists have reported decline fish world oceans century	Scientists reported decline fish world oceans half century assessment drew skepticism fishers
1328	0	2524956	2525064	Nasdaq composite index fell percent loss session	.IXIC dropped points percent figures
1329	1	758278	758048	Congress passed restrictions see President Bill Clinton veto	Congress passed bills President Clinton vetoed times
1330	1	303299	303003	said were distress said Sam Granato	're asphyxiating said Sam Granato chief Kingsville police
1331	1	2481604	2481631	Calvin Hollins Jr.'s attorney Thomas Royce has said client had link company owned operated E2	lawyer Hollins Jr. Thomas Royce has said client had link company owned operated E2
1332	1	3271454	3271282	none opposed idea ministers said	none ministers opposed Mr. Powell suggestion Thursday ministers said
1333	1	3419298	3419192	one has been killed attacks have continued setbacks al Qaeda battle security forces	one has been killed attacks have continued setbacks al Qaeda battles security forces
1334	1	778948	779030	company earned cents share year	year company posted profit cents share
1335	1	2894851	2894608	be standard sign said	be standard signed Mr. Rule told judge
1336	0	2551482	2551643	candidates Schwarzenegger is wining battle independents crossover voters	Schwarzenegger picks independents crossover voters Bustamante
1337	1	126746	126660	merchandising officer decides store is going sell giving signature attract shoppers lure	merchandising officer decides store is going sell giving signature draws shoppers brings
1338	1	1043007	1043209	customers get Internet factors are Pierre Danon CEO BT retail unit	customers get internet factors are Mr Danon said
1339	0	1467845	1467892	representative U Haul declined comment case judge opinion was released	Anthony Citrano representative WhenU declined comment case
1340	0	249699	249623	Vivace was founded has raised rounds venture financing	times technology venture capital Vivace raised rounds venture financing
1341	1	652661	652656	has directed Flintstones Beethoven Jingle Way	Levant credits include Flintstones Way
1342	1	1027118	1027150	left court McCartney cast glare Amrozi hid lawyer side	left court McCartney cast glare Amrozi tried hide lawyer
1343	1	1964152	1964187	are starting epidemic cases areas affected year	indicates are starting epidemic cases year Gerberding said
1344	0	3448488	3448449	average DJI added points percent hitting level months	average DJI rose points percent
1345	1	1087515	1087318	share bid comes days PeopleSoft revised bid J.D. Edwards Co.	Oracle's share bid comes days PeopleSoft added cash deal J.D. Edwards Co. JDEC.O
1346	1	2923683	2923676	George Tenet said men were defined dedication courage	were defined dedication courage said CIA director George Tenet
1347	1	2494381	2494531	FTC asked judge suspend ruling appeal	FTC asked court Wednesday block ruling filed appeal
1348	1	1353189	1353442	Gerry Kiely EU agriculture representative Washington said EU ministers were invited canceled union is closing talks reform	EU agriculture representative Washington said EU ministers were invited canceled union is wrapping talks reform
1349	1	2749322	2749663	candidates began announcing totals Wednesday deadline file reports Federal Election Commission	candidates began announcing totals advance deadline today file reports Federal Election Commission
1350	1	881610	881572	pizza man took part delivering flier girl picture pizza bottle Pepsi Cruz house	pizza delivery took part delivering leaflet girl picture run Cruz house
1351	1	14515	14484	Institute Supply Management said index non-manufacturing activity rose March	Institute Supply Management said index non-manufacturing activity rose bouncing contraction March
1352	1	1359554	1359450	boost SuSE sales reach enhance HP Linux business said	deal boosts SuSE sales reach enhances HP Linux business said
1353	0	2204592	2204588	Sun Microsystems Inc. Thursday said had added systems components List Platform Edition	vendor has added systems components operating system List HCL
1354	1	3250031	3250014	create condyle Dr Mao colleague Adel Alhadlaq used adult stem cells taken bone marrow rats	colleague created condyle using stem cells taken bone marrow rats
1355	0	3177055	3177119	research indicates jobs were lost United States	were jobs United States
1356	1	2228736	2228856	vehicles percent are cars station wagons percent vans SUVs light trucks	vehicles percent are wagons percent are vans sport utility vehicles percent are light trucks
1357	1	1887655	1887596	maker Secure Computing Inc. said Tuesday is acquiring N2H2 furthering consolidation market	Secure Computing said Tuesday is acquiring N2H2 furthering consolidation market
1358	0	2885428	2885526	Mel Gibson Passion Christ open United States Feb	Mel Gibson is negotiating Newmarket Films distribute Passion Christ United States
1359	1	516877	516921	Justice John Paul Stevens compared interrogation Martinez attempt obtain confession prisoner methods	Writing minority Justice John Paul Stevens said interrogation was attempt obtain confession prisoner methods
1360	1	2199099	2199074	accident reconstruction experts were investigating cause	State Police were investigating Vazzi said
1361	1	2889005	2888954	Prosecutors said PW Marketing violated state anti-spam law sending e-mail number recipients call stop mailings	Prosecutors said PW Marketing violated anti-spam law e-mails were sent call number recipients stop mailings
1362	1	556737	556780	were released authorities officers delivered soda gunman using stick pass pack door	were released authorities officers delivered pack Dr Pepper gunman using stick pass soda door
1363	0	1670433	1670386	children were seen July fireworks display Concord father Manuel Gehring	Authorities believe children were seen father fireworks display Concord July are
1364	0	2824462	2824446	hall be home Philharmonic LA Master Chorale	Master Chorale Philharmonic Brass Ensemble performed
1365	0	1657632	1657619	Neighbours star singer spent yesterday resting family home Sydney have tests today	Goodrem spent yesterday resting family home Sydney have tests today determine treatment
1366	1	1458108	1458147	Kerry Kennedy Cuomo Andrew Cuomo have been married years	Andrew Cuomo Kerry Kennedy were married years
1367	1	1945484	1945410	Senate majority leader Bill Frist Republican Tennessee said hoped Congress finish work legislation end September	Senate majority leader Bill Frist R Tenn. said hoped Congress finish work legislation September
1368	0	1035510	1035558	crime report surveyed agencies	report details crime reported agencies
1369	0	3292737	3292585	state wants lower wolf numbers village McGrath	state wants kill wolves McGrath establish moose nursery sorts
1370	1	1455958	1455870	was expected raise McGreevey expected	tax is expected raise
1371	0	555617	555528	rd Regiment is combat unit Fort Carson	Broomhead was assigned Regiment
1372	1	3053745	3053832	O'Donnell wrote autobiography Find was child	autobiography Find O'Donnell wrote was kid
1373	1	2396937	2396818	risk inflation becoming remains concern future Fed said statement accompanying decision	risk inflation becoming remains concern future Committee said
1374	0	3192750	3192828	poll conducted KRC Communications Research Newton was taken Wednesday Thursday	poll Massachusetts voters was conducted Wednesday Friday RKM Research Communications
1375	0	2339738	2339771	is Symbian said Per Lindberg analyst Dresdner Kleinwort Wasserstein	Motorola has displayed disloyalty Symbian said Per Lindberg analyst Dresdner Kleinwort Wasserstein London
1376	1	99322	99374	Pressure came night circles bishops said was time colleague step	pressure Peter Hollingworth resign Governor General intensified night bishops said was time colleague step
1377	1	2933343	2933396	attack Hotel visit Paul Wolfowitz underscores nature problem	attack Rashid Hotel Sunday visit deputy secretary defense Paul D. Wolfowitz underscores nature problem
1378	1	1757060	1756887	call advice said Ronald L. Kuby had represented harassment case	call advice said lawyer Ron Kuby friend had represented court
1379	1	159945	160232	United States wants measure passed June food program needs be renewed	Bush administration wants measure approved June food program is renewal
1380	1	1646691	1646618	Brig	Edward Aritonang police spokesman confirmed yesterday had been arrested Jakarta Magelang Central Java
1381	1	1550880	1551024	year example US soldiers were placed Djibouti conduct operations Horn Africa	year example members military have been placed Djibouti conduct counterterrorism operations Horn Africa
1382	0	2862020	2862058	think have been released years said Brian Rohrbough Daniel was killed Columbine	Brian Rohrbough Daniel was killed Columbine said tape raises issues
1383	0	2564891	2565017	bureau report shows increases rates occurred whites blacks people earners	Reflecting scope recession aftermath increases rates occurred whites blacks people earners
1384	0	1616174	1616206	Bob Richter spokesman Tom Craddick had comment ruling	Bob Richter spokesman Craddick R Midland said speaker had seen ruling comment
1385	0	1479820	1479611	Nasdaq Composite Index <. IXIC added points percent	Standard Poor .SPX crept points percent
1386	1	1793615	1793553	Carlow group peddled drugs forging paperwork showing shipments owners	network peddled drugs forging paperwork showing owners shipments
1387	0	1617827	1617800	spokesman U.S. Attorney Office Atlanta refused comment	Coca Cola announced Friday morning U.S. Attorney office Atlanta has started inquiry
1388	0	1066386	1066809	Blair has said is shred truth allegations government manipulated evidence has resisted calls inquiry	Blair has said is shred truth allegations government manipulated evidence Iraq weapons programs
1389	1	2650436	2650346	were making dotted 's crossed T's said Schooff	were making dotted crossed T's said Blair Schoof director music AOL Europe
1390	1	3061131	3061148	comment period was have expired Monday	comment period taxes end Monday
1391	0	1618476	1618455	struck deal distribution advertising Grokster	Puretunes has lost distribution deal Grokster software company
1392	1	2209389	2209110	group criticizing Schwarzenegger League United Latin American Citizens said actor position brings question commitment Latinos	League United Citizens group criticizing Schwarzenegger said actor position brings question commitment Hispanics
1393	1	417135	417203	said governments have blocked bio -crops fears	have blocked bio -crops fears Bush said
1394	1	698925	698943	Market sentiment was International Business Machines Inc. IBM.N said U.S. securities regulators were investigating accounting world computer company	Market sentiment was International Business Machines Inc. IBM.N said securities regulators had begun accounting
1395	1	859626	859581	Miami Boston College Syracuse leaving Big East take seat Atlantic Coast Conference	Boston College Miami Syracuse are considering leaving Big East Atlantic Coast Conference end month
1396	1	1277527	1277464	students see tuition rise percent	Tuition community colleges leap
1397	0	2035179	2035364	U.S. forces apprehended militants border are interrogating	Third Regiment apprehended fighters border officials said
1398	1	3106460	3106512	one has anything fear being identified everything fear identity being stolen misused Mr Blunkett said	added one has anything fear being identified everything fear identity being stolen misused
1399	1	3418000	3417854	suspect group claimed responsibility explosions house ANSA	police investigating Prodi bomb group claimed responsibility explosions house ANSA
1400	1	430564	430518	Supporters say city casino attract tourists conventioneers gamble spend money restaurants stores	Supporters say people gamble have money left spend restaurants stores
1401	0	593304	593119	U.S. troops are stationed South Korea	are U.S. troops Asia South Korea Japan
1402	1	2580937	2580985	Lee said Brianna had dragged food toys things bedroom	Lee said girl had dragged food toys things mother bedroom
1403	0	3164761	3164606	Peterson told police fished Bay Christmas Eve returning house	Peterson told police left wife a.m. Dec. fish Bay
1404	0	58344	58540	markets finished trading Monday earnings season begins slow indicators move spotlight	markets grabbed gains Monday morning earnings season begins slow indicators take spotlight
1405	1	57269	57250	Mosel was present statements time mergers subsidiaries change accountants company said Monday	Mosel had been present statements time mergers subsidiaries change accountants company said yesterday
1406	1	1596229	1596205	navy official scene said divers were scanning river bed metal finders rain drove shore	navy official said divers scanned river bed metal detectors rain drove shore
1407	1	349233	349039	Matrix Reloaded opened previews Wednesday night took days	Matrix Reloaded opened previews Wednesday night total days was estimated
1408	1	2553320	2553127	distinction drawn creators registry seem draw line place	creators registry seem have drawn line calls place
1409	1	3226418	3226399	said decisions had been made be moved come end	added decisions have been made be moved come end
1410	1	1640769	1640897	bank requires growth economy needs economy rebalance said interview news agency	Bank England requires growth economy needs economy rebalance told news agency
1411	1	3037382	3037412	Voters Cleveland Heights	Voters Cleveland Heights Ohio approved proposal allowing couples couples register partners
1412	1	671328	671357	Cisco has signed deals AT&T Corp.	Cisco has relationships SBC Communications
1413	0	2243159	2243130	average advanced week row	.DJI rose points percent
1414	1	635783	635802	Ms Ward said headroom covenants was be downgrade Southcorp breached banking covenants	Ms Ward said headroom covenants was be rating downgrade Southcorp did breach banking covenants
1415	0	2286390	2286233	is Al Larsen Fort Worth Texas was vehicle swept turnpike	victim recovered Tuesday morning was Al Larsen Fort Worth Texas
1416	0	547288	547104	be barred securities industry	Young faces fine suspension being barred securities industry
1417	1	570666	570348	Liberty Council is one buck group stance	Philadelphia council is defy policy
1418	1	2898434	2898224	be restaurants serve meals day said	be restaurants change menus said
1419	0	2620067	2620050	Debra Mitchell member church said Wilson had lost job	Mitchell said knew Wilson be lost job
1420	1	2123259	2123305	Today preserve tools foster voice competition market	preserve tools foster voice competition Copps said
1421	1	1921868	1921881	discovery MAP bug is majority Crohn sufferers means is causing inflammation said statement	researchers say fact MAP bug is majority Crohns sufferers means is causing inflammation
1422	1	14524	14499	surge consumer confidence has provided news weeks	surge consumer confidence has interrupted news
1423	1	3444633	3444733	added 've heard reprehensiblebehaviour doctor	lawyer Paul LiCalsi said ’ve heard behaviour doctor
1424	0	339667	339053	have heard people New York say is Pataki said	have reason believe people understand is Mr. Pataki said
1425	1	3002971	3002919	government says changes are Israel is compete marketplace attract investment	government argues changes Israel economy are state is compete marketplace
1426	1	2119650	2119685	computers were located United States Canada South Korea	PCs are scattered United States Canada South Korea
1427	1	1953834	1953601	was castrated operation contends removed ability become	DeVries was castrated August has said surgery took ability become
1428	1	555553	555528	Broomhead was assigned 2nd Squadron 3rd Armor Cavalry Regiment based Fort Carson	Broomhead was assigned Regiment
1429	0	2819406	2819535	Diana was ebb wrote letter Paul Burrell claiming was plot kill	Burrell said Diana wrote letter October claiming was plot kill smash gave keep insurance
1430	1	3137979	3137950	SARS disease detected China November gave agency test art center	SARS disease detected China November tested agency art center
1431	1	1057003	1057043	morning UM's office Coen revised expectations saying spending rise percent	Speaking reporters news conference Universal McCann Coen projected U.S. ad spending rise percent year
1432	1	3065050	3064956	Cross -dressing teens High School offered sex money Greenwich Village robbed be johns pretending be cops sources said night	students dressed women were arrested yesterday robbing men West Village pretending be police officers sources said
1433	1	2007827	2007774	Massachusetts does have state death penalty has death penalty been given state punishment	Massachusetts has state death penalty Michigan death penalty been given state punishment
1434	1	2082241	2082784	Toronto police said arrested people reported incidents looting thefts	Toronto police made arrests linked blackout reported incidents looting thefts said Constable Mike Hayles
1435	0	2015392	2015412	caught have sent blood supply said Dr. Dale Towns director	're testing has worked caught have sent blood supply said Dr. Dale Towns Calgary director CBS
1436	1	1112021	1111925	staff members defended document saying help policy makers agency improve efforts address climate issue	E.P.A. staff members defended document saying pared help policy makers agency address climate issue
1437	0	3361268	3361194	Senate proposal need support Assembly Pataki become law	Senate approves proposals require support become law
1438	0	166344	166421	stock lost percent value bombshell remains percent pre-disclosure levels	stock lost quarters value bombshell disclosure
1439	0	1140085	1139891	crates are hardback copies Harry Potter Order Phoenix	June Amazon said had received orders copies Harry Potter Order Phoenix
1440	0	1509312	1509246	police raided farm Corsica Friday capturing suspect murder France official island officials said	Police arrested Friday suspect murder state official island Corsica Nicolas Sarkozy said
1441	1	554948	554625	Tom Kasmer year Belmont N.C. got word sounded zistee yesterday competition	year spelling finalist attends school Belmont N.C. got word sounded zistee competition Wednesday
1442	0	969584	969187	average	average
1443	0	2428443	2428665	General Wesley Clark confirmed week seek nomination run President George Bush year elections	Wesley Clark entry race nomination strengthen forces unseat George W Bush year
1444	1	2615207	2615238	China become nation put human space	China become nation achieve spaceflight
1445	1	769300	769133	ImClone Systems Inc. Genentech Inc. led shares U.S. biotechnology companies medicines are developing helped cancer patients studies	ImClone Systems Genentech led shares biotechnology companies yesterday studies showed medicines are developing helped cancer patients
1446	1	969189	969381	.IXIC was points percent data	Nasdaq Composite Index <. IXIC declined points percent
1447	0	3225863	3225896	American Express Corp. has pledged needed	city had requested funds withdrew request American Express pledged
1448	1	886793	887032	GeCAD Software founded has supplied products name RAV AntiVirus	GeCAD founded based Bucharest provides products name RAV AntiVirus
1449	1	1079513	1079555	Kelly Boggs column appear meeting Phoenix	Kelly Boggs Baptist Press columnist be writing column day Convention meeting week Phoenix
1450	1	1655920	1655544	is planet has been found orbit star system	planet is one known orbit system
1451	1	1353127	1353139	people staged protests talks proclaiming foods were answer world food problems	people rallied days proclaiming foods were answer world food problems
1452	0	1420243	1419730	Lee Janzen was tied leaderboard holes finished tied sixth	Lee Janzen tied leaderboard holes left finished tie sixth Bob Crane
1453	0	2894175	2894216	equivalent barrels waste thought contain waste are stored Hanford	equivalent barrels waste chemicals is buried Hanford
1454	0	2384840	2385182	are surprises imagine Gov. Gray Davis told reporters campaign stop Compton	are surprises imagine Davis said appearing Bill Clinton school dedication
1455	1	1566184	1565948	Officials said be charged conspiracy commit murder	teens were charged offenses conspiracy commit murder
1456	0	1673532	1673564	percent Boise sales come making lumber paper OfficeMax purchase is completed	percent Boise sales come making lumber paper OfficeMax purchase is assuming businesses are sold
1457	1	130511	130374	are split Fed acknowledge risks are tilted weakness say are	Wall Street is debating bank say risks are tilted weakness balanced inflation
1458	1	2045238	2045009	Yehuda Abraham year jeweler New York diamond district accepted payment behalf Lakhani missiles government said	Yehuda Abraham year jeweler New York diamond district accepted payment behalf Lakhani missile investigators said
1459	0	684978	684945	Samudra claims meeting agreed tuning was handed Dulmatin bombmaker run Bali bomber Amrozi	claims agreed plot tuning was handed Dulmatin bombmaker is run
1460	1	2780550	2780535	person charged case Habis Abdu al Saoub remains	member cell Habis Abdullah al Saoub Jordanian remains
1461	0	1297360	1297335	Vivendi shares closed percent euros Paris falling percent Monday	New York Vivendi shares were percent
1462	0	700602	700554	Bank England starts meeting Wednesday was expected leave interest rates	Bank England starts policy meeting Wednesday is expected leave interest rates percent Thursday
1463	0	1317762	1317746	analysts had expected cents share Thomson First Call	results were cents share forecast analysts surveyed Thomson First Call
1464	0	733402	734174	Annika Sorenstam gets opportunity test objective week McDonald LPGA Championship	appetizer devoured Annika Sorenstam moves entree week McDonald LPGA Championship
1465	1	2760895	2760839	dollar gained figures came forecasts	greenback rose expected figures
1466	0	952418	952394	San Jose company posted net income cents share quarter ended May	was quarter company earned cents share
1467	0	318779	319126	claims seem effort has been devoted concept	proposal is space programme seem effort has been devoted
1468	0	2622010	2622070	ai Democrat be meeting	ai Democrat be meeting said standing ovation
1469	1	1515035	1515071	happened 's said JoAnn Marquis visiting site husband Salem Mass	's said JoAnn Marquis visiting husband Salem Mass
1470	0	2749410	2749625	President Bush raised re-election campaign months contributions Americans president campaign chairman said Tuesday	President Bush has raised beginning re-election campaign May has left spend campaign said Tuesday
1471	1	902161	901479	hour helicopter fired missiles car Gaza City killing Hamas officials people	hour attack helicopters rained missiles car Gaza City killing people sources said
1472	0	518132	518096	called Hovan person reputation had worked bus driver	Hovan resident Trumbull Conn. had worked bus driver had record
1473	0	1743711	1743693	bond US30YT=RR was yield percent percent Thursday	bond was percent percent Thursday yield high percent
1474	1	2492702	2492721	companies announced plans collaborate design generations memory technologies	groups said collaborate design memory technologies
1475	1	2270117	2270197	judge ordered child placed state custody Aug	Aug. Robert Yeates ordered Parker be placed custody
1476	1	99767	99742	ambassador United Nations Sir Jeremy Greenstock is scheduled lead Mission region mid-May	Sir Jeremy Greenstock UK ambassador UN is lead mission West Africa mid-May
1477	1	1629064	1629043	episode is declared ozone reaches parts parts air hour	episode is declared ozone levels reach parts
1478	1	2117309	2117247	year health departments hired water samplers purchased testing equipment grant Agency	year Peninsula health officials got money hire water samplers purchase testing equipment grant Agency
